#,공급사,과세/면세,담기,매입가,상품명(기본),상품코드,재입고알림,제조사,카테고리,판매가,품절여부,후기
810,패커스,과세,129,44550,195파이 탕용기 소 300개 1set(2박스),1077,사용함,자체제작,"038 : 한식(분식) 용기
038001 : 한식(분식) 용기 > 탕/찜/죽/면용기
040 : 일식 용기
040001 : 일식 용기 > 탕/찜/면용기/회접시
041 : 양식 용기
041001 : 양식 용기 > 탕/찜/죽/면용기
038001001 : 한식(분식) 용기 > 탕/찜/죽/면용기 > 탕용기
040001001 : 일식 용기 > 탕/찜/면용기/회접시 > 탕용기
041001001 : 양식 용기 > 탕/찜/죽/면용기 > 탕용기
047 : BEST상품
039 : 중식 용기
039001 : 중식 용기 > 면/볶음밥용기
040001002 : 일식 용기 > 탕/찜/면용기/회접시 > 찜용기
040001003 : 일식 용기 > 탕/찜/면용기/회접시 > 면용기
041001002 : 양식 용기 > 탕/찜/죽/면용기 > 찜용기
041001003 : 양식 용기 > 탕/찜/죽/면용기 > 죽용기
041001004 : 양식 용기 > 탕/찜/죽/면용기 > 면용기
061 : vol.4 Catalogue
061016 : vol.4 Catalogue > 카달로그_17",57850,정상,80
811,패커스,과세,3,47300,"92파이 20온스 약 560ml 1,000개 1박스",1074,사용함,자체제작,"043 : 베이커리/카페 용기
043003 : 베이커리/카페 용기 > 종이컵/아이스컵/뚜껑
043003002 : 베이커리/카페 용기 > 종이컵/아이스컵/뚜껑 > 아이스컵
061 : vol.4 Catalogue
061009 : vol.4 Catalogue > 카달로그_9",57860,정상,5
812,패커스,과세,4,23100,"170mm 수저 백색 1,500개 1박스",1072,사용함,자체제작,"046 : 주방용품/소모품
046009 : 주방용품/소모품 > 일회용품
046009001 : 주방용품/소모품 > 일회용품 > 스푼/포크/나이프",31000,정상,11
813,패커스,과세,52,51700,"105파이 다용도컵 세트 5호 대 370ml 블랙 PS-1,000개 1set(2박스)",1071,사용함,자체제작,"038 : 한식(분식) 용기
038002 : 한식(분식) 용기 > 소스/국/밥용기
039 : 중식 용기
039003 : 중식 용기 > 소스/국/밥용기
040 : 일식 용기
040002 : 일식 용기 > 소스/국/밥용기
041 : 양식 용기
041002 : 양식 용기 > 소스/국/밥용기
038003 : 한식(분식) 용기 > 떡/반찬용기
038003002 : 한식(분식) 용기 > 떡/반찬용기 > 반찬용기
061 : vol.4 Catalogue
061015 : vol.4 Catalogue > 카달로그_16",64070,정상,14
814,패커스,과세,27,49500,"105파이 다용도컵 세트 5호 중 300ml 블랙 PS-1,000개 1set(2박스)",1070,사용함,자체제작,"038 : 한식(분식) 용기
038002 : 한식(분식) 용기 > 소스/국/밥용기
039 : 중식 용기
039003 : 중식 용기 > 소스/국/밥용기
040 : 일식 용기
040002 : 일식 용기 > 소스/국/밥용기
041 : 양식 용기
041002 : 양식 용기 > 소스/국/밥용기
038003 : 한식(분식) 용기 > 떡/반찬용기
038003002 : 한식(분식) 용기 > 떡/반찬용기 > 반찬용기
061 : vol.4 Catalogue
061015 : vol.4 Catalogue > 카달로그_16",61470,정상,47
815,패커스,과세,17,47300,"105파이 다용도컵 세트 5호 소 250ml 블랙 PS-1,000개 1set(2박스)",1069,사용함,자체제작,"038 : 한식(분식) 용기
038002 : 한식(분식) 용기 > 소스/국/밥용기
039 : 중식 용기
039003 : 중식 용기 > 소스/국/밥용기
040 : 일식 용기
040002 : 일식 용기 > 소스/국/밥용기
041 : 양식 용기
041002 : 양식 용기 > 소스/국/밥용기
038003 : 한식(분식) 용기 > 떡/반찬용기
038003002 : 한식(분식) 용기 > 떡/반찬용기 > 반찬용기
061 : vol.4 Catalogue
061015 : vol.4 Catalogue > 카달로그_16",59670,정상,15
816,패커스,과세,1,61600,270파이 원형 접시 소 백색 200개 1박스,1057,사용함,자체제작,"039 : 중식 용기
039002 : 중식 용기 > 요리접시/탕/찜
052 : 초특가 SALE",69500,정상,2
817,패커스,과세,8,66000,짬짜면용기 2칸 300개 1박스,1055,사용함,자체제작,"039 : 중식 용기
039001 : 중식 용기 > 면/볶음밥용기
061 : vol.4 Catalogue
061018 : vol.4 Catalogue > 카달로그_19",83110,정상,9
818,패커스,과세,4,13750,스티로폼 백색 18호 1칸 500개 1박스,1040,사용함,자체제작,"038 : 한식(분식) 용기
038003 : 한식(분식) 용기 > 떡/반찬용기
039 : 중식 용기
039004 : 중식 용기 > 반찬용기
040 : 일식 용기
040003 : 일식 용기 > 반찬용기
041 : 양식 용기
041003 : 양식 용기 > 반찬용기
038005 : 한식(분식) 용기 > 분식용기
044 : 농수산물 용기
044001 : 농수산물 용기 > 스트로폼용기
061 : vol.4 Catalogue
061018 : vol.4 Catalogue > 카달로그_19",21000,정상,3
819,패커스,과세,3,11220,"단무지 2칸 1,200개 1박스",1039,사용함,자체제작,"039 : 중식 용기
039004 : 중식 용기 > 반찬용기
061 : vol.4 Catalogue
061018 : vol.4 Catalogue > 카달로그_19",17300,정상,0
820,패커스,과세,20,11550,"단무지 3칸 1,000개 1박스",1038,사용함,자체제작,"039 : 중식 용기
039004 : 중식 용기 > 반찬용기
061 : vol.4 Catalogue
061018 : vol.4 Catalogue > 카달로그_19",18400,정상,11
821,패커스,과세,0,115500,쿠킹호일 50개 1박스,1024,사용함,자체제작,"046 : 주방용품/소모품
061 : vol.4 Catalogue
061013 : vol.4 Catalogue > 카달로그_13
046010 : 주방용품/소모품 > 주방잡화
046010003 : 주방용품/소모품 > 주방잡화 > 기타",150000,정상,0
822,다이찌롱스토어,과세,0,10780,고무장갑-중 (10켤레),1017,사용함,자체제작,"046 : 주방용품/소모품
046010 : 주방용품/소모품 > 주방잡화
046010003 : 주방용품/소모품 > 주방잡화 > 기타",18600,정상,0
823,패커스,과세,10,51040,"실링용기 2호 백색 1,000ml 800개 1박스",966,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기
061 : vol.4 Catalogue
061012 : vol.4 Catalogue > 카달로그_12",67800,정상,6
824,패커스,과세,1,52800,"실링용기 2호 노랑 1,000ml 800개 1박스",964,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기",67780,정상,3
825,패커스,과세,11,51480,"실링용기 3호 백색 650ml 1,200개 1박스",962,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기
061 : vol.4 Catalogue
061012 : vol.4 Catalogue > 카달로그_12",67650,정상,10
826,패커스,과세,0,52800,"실링용기 3호 노랑 600ml 1,200개 1박스",960,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기",67650,정상,0
827,패커스,과세,1,118800,실링용기 3-5A 세트 백색 5칸 800개 뚜껑 포함 2박스,958,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기",107820,정상,0
828,패커스,과세,4,50160,"실링용기 3-5호 백색 500ml 1,200개 1박스",957,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기
061 : vol.4 Catalogue
061012 : vol.4 Catalogue > 카달로그_12",69780,정상,5
829,패커스,과세,1,52800,"실링용기 3-5호 노랑 500ml 1,200개 1박스",956,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기",69750,정상,2
830,패커스,과세,0,82500,실링용기 14호 백색 300개 1박스,954,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기",104600,정상,0
831,패커스,과세,0,72600,실링용기 15호 백색 200개 1박스,953,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기",98050,정상,0
832,패커스,과세,1,83600,실링용기 16호 백색 200개 1박스,952,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기",109850,정상,0
833,패커스,과세,2,44000,실링용기 2-5호 (21호) 노랑 900ml 800개 1박스,949,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기",56550,정상,4
834,패커스,과세,0,52800,실링용기 21-2A 백색 2칸 800개 1박스,948,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기",67250,정상,0
835,패커스,과세,0,105600,실링용기 2116-5A 세트 백색 5칸 800개 뚜껑 포함 2박스,947,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기",155900,정상,0
836,패커스,과세,0,45320,실링용기 23194-5A 백색 5칸 400개 1박스,946,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기",63930,정상,0
837,패커스,과세,2,45320,"실링용기 23195 백색 1,500ml 400개 1박스",945,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기",63930,정상,2
838,패커스,과세,1,47520,"실링용기 23197 백색 2,000ml 400개 1박스",944,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기",66830,정상,0
839,패커스,과세,0,60280,"실링용기 23199 백색 2,500ml 400개 1박스",943,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기",83870,정상,0
840,패커스,과세,0,89100,"실링용기 32호 반투명 2,000ml 600개 1박스",942,사용함,자체제작,"036 : 임시카테고리
042 : 실링제품
042001 : 실링제품 > 실링용기",131300,정상,0
841,패커스,과세,0,68200,"실링용기 33호 반투명 3,000ml 400개 1박스",941,사용함,자체제작,"018 : 실링용기
018003 : 실링용기 > 실링특대형
042 : 실링제품
042001 : 실링제품 > 실링용기",102000,정상,0
842,패커스,과세,1,69300,"실링용기 35호 반투명 5,000ml 300개 1박스",940,사용함,자체제작,"018 : 실링용기
018003 : 실링용기 > 실링특대형
042 : 실링제품
042001 : 실링제품 > 실링용기",104000,정상,0
843,패커스,과세,0,77550,"실링용기 36호 반투명 7,000ml 300개 1박스",939,사용함,자체제작,"018 : 실링용기
018003 : 실링용기 > 실링특대형
042 : 실링제품
042001 : 실링제품 > 실링용기",115800,정상,0
844,패커스,과세,1,58740,실링용기 69호 백색 800ml 600개 1박스,938,사용함,자체제작,"042 : 실링제품
042001 : 실링제품 > 실링용기
061 : vol.4 Catalogue
061012 : vol.4 Catalogue > 카달로그_12",81840,정상,0
845,패커스,과세,1,60720,"실링용기 70호 백색 1,000ml 600개 1박스",937,사용함,자체제작,"018 : 실링용기
018002 : 실링용기 > 2319(2318)시리즈
042 : 실링제품
042001 : 실링제품 > 실링용기
061 : vol.4 Catalogue
061012 : vol.4 Catalogue > 카달로그_12",84500,정상,2
846,패커스,과세,0,64680,"실링용기 70호 검정 1,000ml 600개 1박스",936,사용함,자체제작,"018 : 실링용기
018002 : 실링용기 > 2319(2318)시리즈
042 : 실링제품
042001 : 실링제품 > 실링용기",90440,정상,0
847,패커스,과세,0,64200,실링용기 70-5A 백색 5칸 600개 1박스,933,사용함,자체제작,"018 : 실링용기
018002 : 실링용기 > 2319(2318)시리즈
018004 : 실링용기 > 칸나눔용기
042 : 실링제품
042001 : 실링제품 > 실링용기",82030,정상,0
848,패커스,과세,0,58850,실링용기 84-2A 백색 2칸 500개 1박스,932,사용함,자체제작,"018 : 실링용기
018002 : 실링용기 > 2319(2318)시리즈
018004 : 실링용기 > 칸나눔용기
042 : 실링제품
042001 : 실링제품 > 실링용기",76000,정상,0
849,패커스,과세,0,55440,"실링용기 71호 백색 2,200ml 400개 1박스",931,사용함,자체제작,"018 : 실링용기
018002 : 실링용기 > 2319(2318)시리즈
042 : 실링제품
042001 : 실링제품 > 실링용기
061 : vol.4 Catalogue
061012 : vol.4 Catalogue > 카달로그_12",77480,정상,0
850,패커스,과세,4,55550,"실링용기 84호 백색 1,500ml 500개 1박스",928,사용함,자체제작,"018 : 실링용기
018002 : 실링용기 > 2319(2318)시리즈
042 : 실링제품
042001 : 실링제품 > 실링용기
061 : vol.4 Catalogue
061012 : vol.4 Catalogue > 카달로그_12",77630,정상,1
851,패커스,과세,2,58850,"실링용기 84호 검정 1,500ml 500개 1박스",927,사용함,자체제작,"018 : 실링용기
018002 : 실링용기 > 2319(2318)시리즈
042 : 실링제품
042001 : 실링제품 > 실링용기",82580,정상,0
852,패커스,과세,0,22000,실링기계 몰드 푸디 수동 몰드교체 11중 선택,828,사용함,자체제작,019 : 실링기계,45000,정상,0
853,패커스,과세,0,220000,실링기계 푸디 수동 식품포장 몰드교체형 몰드1개포함,812,사용함,자체제작,"019 : 실링기계
042 : 실링제품
042002 : 실링제품 > 실링기계",320000,정상,0
854,패커스,과세,0,69300,쿠킹호일 30개 1박스,799,사용함,자체제작,"046 : 주방용품/소모품
061 : vol.4 Catalogue
061013 : vol.4 Catalogue > 카달로그_13
046010 : 주방용품/소모품 > 주방잡화
046010003 : 주방용품/소모품 > 주방잡화 > 기타",82500,정상,0
855,패커스,과세,0,18700,"커피스틱 블랙 15cm 10,000개 1박스",657,사용함,자체제작,"043 : 베이커리/카페 용기
043001 : 베이커리/카페 용기 > 빨대/커피스틱",27360,정상,0
856,패커스,과세,0,26400,"스트로우 일반형 블랙 빨대 21cm 10,000개 1박스",648,사용함,자체제작,"043 : 베이커리/카페 용기
043001 : 베이커리/카페 용기 > 빨대/커피스틱",37310,정상,0
857,패커스,과세,1,35200,"스트로우 자바라 블랙 빨대 21cm 10,000개 1박스",641,사용함,자체제작,"043 : 베이커리/카페 용기
043001 : 베이커리/카페 용기 > 빨대/커피스틱",49010,정상,4
858,패커스,과세,0,18700,"커피스틱 레드 15cm 10,000개 1박스",640,사용함,자체제작,"043 : 베이커리/카페 용기
043001 : 베이커리/카페 용기 > 빨대/커피스틱",27360,정상,0
859,패커스,과세,0,19800,"커피스틱 블랙 18cm 10,000개 1박스",639,사용함,자체제작,"043 : 베이커리/카페 용기
043001 : 베이커리/카페 용기 > 빨대/커피스틱",28810,정상,2
860,패커스,과세,0,19800,"커피스틱 레드 18cm 10,000개 1박스",638,사용함,자체제작,"043 : 베이커리/카페 용기
043001 : 베이커리/카페 용기 > 빨대/커피스틱",28810,정상,0
861,패커스,과세,0,7700,알루미늄 일회용 캠핑용기 세트 1 SET,623,사용함,자체제작,"038 : 한식(분식) 용기
038001 : 한식(분식) 용기 > 탕/찜/죽/면용기
040 : 일식 용기
040001 : 일식 용기 > 탕/찜/면용기/회접시
041 : 양식 용기
041001 : 양식 용기 > 탕/찜/죽/면용기",15600,정상,3
862,패커스,과세,0,17600,"8/9온스 종이컵뚜껑 개폐형 1,000개 1박스",615,사용함,자체제작,"043 : 베이커리/카페 용기
043003 : 베이커리/카페 용기 > 종이컵/아이스컵/뚜껑
052 : 초특가 SALE
061 : vol.4 Catalogue
061009 : vol.4 Catalogue > 카달로그_9",20600,정상,0
863,패커스,과세,0,16500,"8/9온스 종이컵뚜껑 타공형 일반형 1,000개 1박스",614,사용함,자체제작,"043 : 베이커리/카페 용기
043003 : 베이커리/카페 용기 > 종이컵/아이스컵/뚜껑
043003003 : 베이커리/카페 용기 > 종이컵/아이스컵/뚜껑 > 뚜껑
052 : 초특가 SALE
061 : vol.4 Catalogue
061009 : vol.4 Catalogue > 카달로그_9",19500,정상,0
864,패커스,과세,128,47850,195파이 탕용기 대 300개 1set(2박스),608,사용함,자체제작,"038 : 한식(분식) 용기
038001 : 한식(분식) 용기 > 탕/찜/죽/면용기
040 : 일식 용기
040001 : 일식 용기 > 탕/찜/면용기/회접시
041 : 양식 용기
041001 : 양식 용기 > 탕/찜/죽/면용기
038001001 : 한식(분식) 용기 > 탕/찜/죽/면용기 > 탕용기
040001001 : 일식 용기 > 탕/찜/면용기/회접시 > 탕용기
041001001 : 양식 용기 > 탕/찜/죽/면용기 > 탕용기
047 : BEST상품
039 : 중식 용기
039001 : 중식 용기 > 면/볶음밥용기
040001002 : 일식 용기 > 탕/찜/면용기/회접시 > 찜용기
040001003 : 일식 용기 > 탕/찜/면용기/회접시 > 면용기
041001002 : 양식 용기 > 탕/찜/죽/면용기 > 찜용기
041001003 : 양식 용기 > 탕/찜/죽/면용기 > 죽용기
041001004 : 양식 용기 > 탕/찜/죽/면용기 > 면용기
061 : vol.4 Catalogue
061016 : vol.4 Catalogue > 카달로그_17",61900,정상,96
865,패커스,과세,14,74250,사각 죽용기 신형 중 750ml 500개 1set(2박스),605,사용함,자체제작,"038 : 한식(분식) 용기
038001 : 한식(분식) 용기 > 탕/찜/죽/면용기
041 : 양식 용기
041001 : 양식 용기 > 탕/찜/죽/면용기
038001003 : 한식(분식) 용기 > 탕/찜/죽/면용기 > 죽용기
041001003 : 양식 용기 > 탕/찜/죽/면용기 > 죽용기
061 : vol.4 Catalogue
061008 : vol.4 Catalogue > 카달로그_8",98600,정상,37
866,패커스,과세,102,49500,195파이 미니탕용기 블랙 300개 1set(2박스),603,사용함,자체제작,"038 : 한식(분식) 용기
038001 : 한식(분식) 용기 > 탕/찜/죽/면용기
040 : 일식 용기
040001 : 일식 용기 > 탕/찜/면용기/회접시
041 : 양식 용기
041001 : 양식 용기 > 탕/찜/죽/면용기
038001001 : 한식(분식) 용기 > 탕/찜/죽/면용기 > 탕용기
040001001 : 일식 용기 > 탕/찜/면용기/회접시 > 탕용기
041001001 : 양식 용기 > 탕/찜/죽/면용기 > 탕용기
047 : BEST상품
039 : 중식 용기
039001 : 중식 용기 > 면/볶음밥용기
040001002 : 일식 용기 > 탕/찜/면용기/회접시 > 찜용기
040001003 : 일식 용기 > 탕/찜/면용기/회접시 > 면용기
041001002 : 양식 용기 > 탕/찜/죽/면용기 > 찜용기
041001003 : 양식 용기 > 탕/찜/죽/면용기 > 죽용기
041001004 : 양식 용기 > 탕/찜/죽/면용기 > 면용기
061 : vol.4 Catalogue
061016 : vol.4 Catalogue > 카달로그_17",63070,정상,174
